basicData/name;basicData/title;geoData/address;geoData/zipcode;geoData/country;geoData/latitude;geoData/longitude;geoData/subAdministrativeArea
Fundación BBVA. Palacio del Marqués de Salamanca;Fundación BBVA. Palacio del Marqués de Salamanca;de Recoletos, 10;28001;Spain;40.421353958645;-3.690885901451;Madrid
Complejo El águila;Complejo El águila;de Ramírez de Prado, 3;28045;Spain;40.399869142668;-3.690864443779;Madrid
Filmoteca Española;Filmoteca Española;Magdalena, 10;28012;Spain;40.412287059178;-3.702210187912;Madrid
Real Sociedad Fotográfica;Real Sociedad Fotográfica;de los Tres Peces, 2;28012;Spain;40.410703200000;-3.700558100000;Madrid
Palacio de Velázquez ;Palacio de Velázquez ;de Venezuela, 2;28009;Spain;40.415246900000;-3.681839500000;Madrid
Palacio del Senado;Palacio del Senado;de Bailén, 3;28013;Spain;40.420452700000;-3.712696000000;Madrid
Convento de las Comendadoras de Santiago;Convento de las Comendadoras de Santiago;de las Comendadoras, 10;28015;Spain;40.427398800000;-3.708921100000;Madrid
Museo de Bomberos;Museo de Bomberos;Boada, 4;28038;Spain;40.394916800000;-3.653553700000;Madrid
Museo de Artes y Tradiciones Populares;Museo de Artes y Tradiciones Populares;de Carlos Arniches, 3 y 5;28005;Spain;40.409526300000;-3.708941600000;Madrid
Museo de Astronomía y Geodesia;Museo de Astronomía y Geodesia;de Ciencias, 3;28040;Spain;40.449437252850;-3.726210594177;Madrid
Museo Africano Mundo Negro;Museo Africano Mundo Negro;de Arturo Soria, 101;28043;Spain;40.449298457622;-3.651752471924;Madrid
Museo Postal y Telegráfico;Museo Postal y Telegráfico;Tapia de Casariego, 6;28023;Spain;40.467686400000;-3.769168800000;Madrid
Calcografía Nacional;Calcografía Nacional;de Alcalá, 13;28014;Spain;40.417965100000;-3.700759600000;Madrid
Museo de la Guardia Civil;Museo de la Guardia Civil;de Guzmán El Bueno, 110;28003;Spain;40.444562919284;-3.712284564972;Madrid
Museo del Reloj de Grassy;Museo del Reloj de Grassy;Gran Vía, 1;28013;Spain;40.419068970094;-3.697730898857;Madrid
Museo de Historia de la Comunidad Judía de Madrid;Museo de Historia de la Comunidad Judía de Madrid;de Balmes, 3;28010;Spain;40.435338400000;-3.700057100000;Madrid
"Museo histórico-minero &quot;Don Felipe de Borbón y Grecia&quot;";"Museo histórico-minero &quot;Don Felipe de Borbón y Grecia&quot;";de Rios Rosas, 21;28003;Spain;40.442274636589;-3.700523078442;Madrid
Madrid Río;Madrid Río;de Segovia, s/n;28005;Spain;40.398953600000;-3.714245000000;Madrid
Museo del INEF;Museo del INEF;de Martín Fierro, 7;28040;Spain;40.438218800000;-3.732555600000;Madrid
Museo Calasancio de los Padres Escolapios;Museo Calasancio de los Padres Escolapios;de Gaztambide, 65;28015;Spain;40.437638635120;-3.715479075909;Madrid
Teatro Muñoz Seca;Teatro Muñoz Seca;del Carmen, 1;28013;Spain;40.418374677591;-3.703189194202;Madrid
Teatro Marquina;Teatro Marquina;de Prim, 11;28004;Spain;40.421966542920;-3.693729043007;Madrid
Teatro María Guerrero;Teatro María Guerrero;de Tamayo y Baus, 4;28004;Spain;40.422889492692;-3.693037033081;Madrid
Teatro Maravillas;Teatro Maravillas;de Manuela Malasaña, 6;28004;Spain;40.428729102562;-3.703240156174;Madrid
Teatro Lope de Vega;Teatro Lope de Vega;Gran Vía, 57;28013;Spain;40.421799300000;-3.708696800000;Madrid
Teatro Nuevo Apolo;Teatro Nuevo Apolo;Tirso de Molina, 1;28012;Spain;40.412347800000;-3.703341900000;Madrid
El Pavón Teatro Kamikaze;El Pavón Teatro Kamikaze;de Embajadores, 9;28012;Spain;40.410114089174;-3.706212043762;Madrid
Teatro Pradillo;Teatro Pradillo;de Pradillo, 12;28002;Spain;40.448575901361;-3.674626350403;Madrid
Teatro Príncipe Gran Vía;Teatro Príncipe Gran Vía;de las Tres Cruces, 8;28013;Spain;40.419573348683;-3.702655434609;Madrid
Teatro Rialto;Teatro Rialto;Gran Vía, 54;28013;Spain;40.421345790817;-3.707231283188;Madrid
Teatro Sanpol;Teatro Sanpol;de San Pol de Mar, 1;28008;Spain;40.424024785221;-3.727122545242;Madrid
Teatro Valle-Inclán;Teatro Valle-Inclán;de Ana Diosdado, s/n;28012;Spain;40.408231064062;-3.700504302979;Madrid
Teatro Fígaro - Adolfo Marsillach;Teatro Fígaro - Adolfo Marsillach;del Doctor Cortezo, 5;28012;Spain;40.413463374568;-3.703701496124;Madrid
Teatro Calderón;Teatro Calderón;de Atocha, 18;28012;Spain;40.414043355837;-3.703497648239;Madrid
Teatro La Latina;Teatro La Latina;de la Cebada, 2;28005;Spain;40.411445654305;-3.708760142326;Madrid
Teatro Lara - Sala Cándido Lara;Teatro Lara - Sala Cándido Lara;Corredera Baja de San Pablo, 15;28004;Spain;40.422098900000;-3.704451100000;Madrid
Teatro de la Zarzuela;Teatro de la Zarzuela;de Jovellanos, 4;28014;Spain;40.417196500000;-3.696856200000;Madrid
Teatro Coliseum;Teatro Coliseum;Gran Vía, 78;28013;Spain;40.423279700000;-3.710338100000;Madrid
Sala Mirador;Sala Mirador;del Doctor Fourquet , 31;28012;Spain;40.407062000000;-3.698923100000;Madrid
Teatro Bellas Artes;La Comedia del Fantasma, online y gratis (Teatro Bellas Artes);del Marqués de Casa Riera, 2;28014;Spain;40.418335878681;-3.696389794350;Madrid
Teatro Cofidis Alcazar;Teatro Cofidis Alcazar;de Alcalá, 20;28014;Spain;40.417785300000;-3.699089300000;Madrid
Teatro Alfil;Teatro Alfil;del Pez, 10;28004;Spain;40.423180000000;-3.704520000000;Madrid
Teatro Amaya;Teatro Amaya;del General Martínez Campos, 9;28010;Spain;40.435030500000;-3.697080600000;Madrid
Arlequín Gran Vía Teatro;Arlequín Gran Vía Teatro;de San Bernardo , 5;28013;Spain;40.421174266200;-3.708204925060;Madrid
DT Espacio Escénico;DT Espacio Escénico;de la Reina, 9;28004;Spain;40.420423400000;-3.700303700000;Madrid
Teatro Karpas;Teatro Karpas;de Santa Isabel, 19;28012;Spain;40.410463321228;-3.697682619095;Madrid
Madrid Caja Mágica;Madrid Caja Mágica;de Perales, 23;28041;Spain;40.368838851422;-3.684443235397;Madrid
Nuevo Teatro Alcalá;Nuevo Teatro Alcalá;de Jorge Juan, 62;28009;Spain;40.423395884533;-3.678274154663;Madrid
IFEMA Palacio Municipal;IFEMA Palacio Municipal;de la Capital de España, 7;28042;Spain;40.462266409026;-3.616358041763;Madrid
Museo ICO;Museo ICO;de Zorrilla, 3;28014;Spain;40.416828830020;-3.697789907455;Madrid
Museo del Ferrocarril;Museo del Ferrocarril;de las Delicias, 61;28045;Spain;40.398749783694;-3.691465258598;Madrid
Palacio de Congresos de Madrid;Palacio de Congresos de Madrid;de la Castellana, 99;28046;Spain;40.453267500000;-3.691255600000;Madrid
Real Academia de Bellas Artes de San Fernando;Real Academia de Bellas Artes de San Fernando;de Alcalá, 13;28014;Spain;40.417792691591;-3.700713515282;Madrid
Residencia de Estudiantes;Residencia de Estudiantes;del Pinar, 21-23;28006;Spain;40.440657700000;-3.688052600000;Madrid
Artespacio Plot Point;Artespacio Plot Point;de Ercilla, 29;28005;Spain;40.401977082034;-3.702038526535;Madrid
Cuarta Pared;Cuarta Pared;de Ercilla, 17;28005;Spain;40.402776600000;-3.702656900000;Madrid
Edificio de Telefónica;Edificio de Telefónica;Gran Vía, 28;28004;Spain;40.420194117140;-3.701850771904;Madrid
Fundación Montemadrid;Fundación Montemadrid;de San Martín, 1;28013;Spain;40.418217439765;-3.707043528557;Madrid
Fundación Canal Mateo Inurria;Fundación Canal Mateo Inurria;Mateo Inurria, 2;28036;Spain;40.466168141834;-3.688128590584;Madrid
Fundación Mapfre.  Sala Recoletos;Fundación Mapfre. Sala Recoletos;de Recoletos, 23;28004;Spain;40.422726139673;-3.692103624344;Madrid
Espacio Fundación Telefónica;Espacio Fundación Telefónica;de Fuencarral, 3;28004;Spain;40.420422819865;-3.701587915421;Madrid
Instituto Cervantes;Instituto Cervantes;de Alcalá, 49;28014;Spain;40.419341000000;-3.695351000000;Madrid
Museo Cerralbo;Museo Cerralbo;de Ventura Rodríguez, 17;28008;Spain;40.423767508377;-3.714542984963;Madrid
Centre Cultural - Librería Blanquerna;Centre Cultural - Librería Blanquerna;de Alcalá, 44;28014;Spain;40.418566629764;-3.696134984493;Madrid
Centro Cultural Galileo;Centro Cultural Galileo;de Galileo, 39;28015;Spain;40.433694413901;-3.710460662842;Madrid
Fundación Canal Sala Castellana 214;Fundación Canal Sala Castellana 214;de la Castellana, 214;28046;Spain;40.464544800000;-3.688861100000;Madrid
Sala de Arte Joven de la Comunidad de Madrid;Sala de Arte Joven de la Comunidad de Madrid;de América, 13;28002;Spain;40.438610364244;-3.676316142082;Madrid
Círculo de Bellas Artes;Círculo de Bellas Artes;de Alcalá, 42;28014;Spain;40.418383900000;-3.696682700000;Madrid
Museo del Romanticismo;Museo del Romanticismo;de San Mateo, 13;28004;Spain;40.425993124697;-3.698970079422;Madrid
Museo ABC de dibujo e ilustración;Museo ABC de dibujo e ilustración;de Amaniel, 29 - 31;28015;Spain;40.427798065871;-3.709698915482;Madrid
Real Oratorio del Caballero de Gracia;Real Oratorio del Caballero de Gracia;Gran Vía, 17;28013;Spain;40.419797969510;-3.700649142265;Madrid
Iglesia de San Pedro el Viejo;Iglesia de San Pedro el Viejo;del Nuncio, 14;28005;Spain;40.413192800000;-3.709977200000;Madrid
Iglesia San Nicolás de Bari de los Servitas;Iglesia San Nicolás de Bari de los Servitas;San Nicolás, 6;28013;Spain;40.415909881342;-3.711876869202;Madrid
Iglesia de la Concepción Real de Calatrava (Iglesia de las Calatravas);Iglesia de la Concepción Real de Calatrava (Iglesia de las Calatravas);de Alcalá, 25;28014;Spain;40.418014900000;-3.698678300000;Madrid
Casino de la Reina;Casino de la Reina;del Casino, 3;28005;Spain;40.406762000000;-3.705031000000;Madrid
Casa de Las Siete Chimeneas;Casa de Las Siete Chimeneas;del Rey, 1;28004;Spain;40.420194117140;-3.696475625038;Madrid
Basílica Pontificia de San Miguel;Basílica Pontificia de San Miguel;de San Justo, 4;28005;Spain;40.414255742094;-3.709701597691;Madrid
Museo Casa de La Moneda;Museo Casa de La Moneda;del Doctor Esquerdo, 36;28028;Spain;40.422484900000;-3.669042000000;Madrid
Museo de la Catedral de la Almudena;Museo de la Catedral de la Almudena;de la Almudena, s/n;28013;Spain;40.416036492794;-3.715020418167;Madrid
Iglesia de San José;Iglesia de San José;de Alcalá, 43;28014;Spain;40.419066928067;-3.696706295013;Madrid
Teatro de Títeres de El Retiro ;Teatro de Títeres de El Retiro ;de México (Parque del Retiro entrada por la Puerta de la Independencia), s/n;28009;Spain;40.418789211918;-3.686642646790;Madrid
Palacio Real de El Pardo;Palacio Real de El Pardo;de Manuel Alonso, s/n;28048;Spain;40.521286488938;-3.775048255920;Madrid
Palacio de Santa Cruz;Palacio de Santa Cruz;de la Provincia, 1;28012;Spain;40.414674400000;-3.706009000000;Madrid
Palacio de Longoria;Palacio de Longoria;de Fernando VI, 4;28004;Spain;40.425478585084;-3.696674108505;Madrid
Museo de aviones históricos en vuelo - Fundación Infante de Orleans;Museo de aviones históricos en vuelo - Fundación Infante de Orleans;del Barrio de la Fortuna, 14;28054;Spain;40.370556000000;-3.785000000000;Madrid
Museo Nacional de Antropología;Museo Nacional de Antropología;de Alfonso XII, 68;28014;Spain;40.407679625911;-3.688981533051;Madrid
Parque de la Fuente del Berro;Parque de la Fuente del Berro;Enrique D'almonte, 1;28028;Spain;40.422443900000;-3.662978600000;Madrid
Parque del Oeste;Parque del Oeste;de Moret, 2;28008;Spain;40.434354200000;-3.721458500000;Madrid
Parque Enrique Tierno Galván;Parque Enrique Tierno Galván;Meneses, 4;28045;Spain;40.391044494007;-3.683466911316;Madrid
Madrid Snowzone;Madrid Snowzone;Autovía de Extremadura (A 5), salidas 22 - 25;28939;Spain;40.299788747445;-3.926196098328;Arroyomolinos
Parque Warner Madrid;Parque Warner Madrid;A 4, salida 22;28330;Spain;40.230299406574;-3.593387603760;San Martín de la Vega
Quinta de los Molinos;Quinta de los Molinos;de Alcalá, 527;28027;Spain;40.441156307424;-3.626929602542;Madrid
Museo Nacional de Artes Decorativas;Museo Nacional de Artes Decorativas;de Montalbán, 12;28014;Spain;40.417983100000;-3.689554500000;Madrid
Museo Geominero;Museo Geominero;de Rios Rosas, 23;28003;Spain;40.442506200000;-3.699631000000;Madrid
Museo del Aire;Museo del Aire;A-5, Km 10,5;28024;Spain;40.364988693138;-3.804273605347;Madrid
 La Gran Vía; La Gran Vía;Gran Vía, s/n;28013;Spain;40.420282400000;-3.705402700000;Madrid
Invernadero del Palacio de Cristal de Arganzuela;Invernadero del Palacio de Cristal de Arganzuela;de la Chopera, 10;28045;Spain;40.392092767786;-3.699294362825;Madrid
Iglesia de San Ginés;Iglesia de San Ginés;del Arenal, 13;28013;Spain;40.417224995134;-3.707022070885;Madrid
Real Iglesia de San Andrés Apostol;Real Iglesia de San Andrés Apostol;de San Andrés, 1;28005;Spain;40.412017484005;-3.711415529251;Madrid
Faunia;Faunia;de las Comunidades, 28;28032;Spain;40.392041410411;-3.612442016602;Madrid
Barrio de las Letras;Barrio de las Letras;Santa Ana, s/n;28012;Spain;40.414702500000;-3.700838900000;Madrid
Museo Nacional de Ciencia y Tecnología;Museo Nacional de Ciencia y Tecnología;del Pintor Murillo, 15;28100;Spain;40.537726326795;-3.641281127930;Alcobendas
Matadero Madrid;Matadero Madrid;de Legazpi, 8;28045;Spain;40.391581700000;-3.696359800000;Madrid
Teatro de La Abadía;Teatro de La Abadía;de Fernández de los Ríos, 42;28015;Spain;40.435303161468;-3.709430694580;Madrid
Teatro Circo Price;Teatro Circo Price;de Atocha, 35;28012;Spain;40.405914993465;-3.698594570160;Madrid
Puerta del Sol;Asómate al pasado de la Puerta del Sol;Puerta del Sol,;28013;Spain;40.416766778196;-3.703499537851;Madrid
Plaza Mayor;Plaza Mayor;Mayor,;28012;Spain;40.415730100000;-3.707494400000;Madrid
Zoo Aquarium;Zoo Aquarium;Casa de Campo, s/n;28011;Spain;40.409133778988;-3.760972023010;Madrid
Parque de Atracciones;Parque de Atracciones;Casa de Campo, s/n;28011;Spain;40.411449000000;-3.751802700000;Madrid
Planetario;Planetario;del Planetario, 16;28045;Spain;40.392646090220;-3.685290813446;Madrid
Teleférico de Madrid;Teleférico de Madrid;Pintor Rosales, s/n;28011;Spain;40.427904237373;-3.721876144409;Madrid
Jardines de la Plaza de Oriente;Jardines de la Plaza de Oriente;de Bailén, 17;28013;Spain;40.418406475349;-3.711932579635;Madrid
Punto Información Turística Aeropuerto Adolfo Suárez Madrid-Barajas (T4. Sala 10);Punto Información Turística Aeropuerto Adolfo Suárez Madrid-Barajas (T4. Sala 10);Hispanidad, s/n;28042;Spain;40.490074300000;-3.593250400000;Madrid
Jardines Plaza de España;Jardines Plaza de España;de España, s/n;28008;Spain;40.423395884533;-3.712177276611;Madrid
Jardines del Templo de Debod;Jardines del Templo de Debod;de Ferraz, 1;28008;Spain;40.424032952724;-3.717777729034;Madrid
Centro de Turismo Plaza Mayor;Centro de Turismo Plaza Mayor;Mayor, 27  (Casa de la Panadería);28012;Spain;40.415848617651;-3.707410991192;Madrid
Casa de Campo;Casa de Campo;de Puerta del Angel, 1 (Múltiples accesos);28011;Spain;40.419769381446;-3.748912811279;Madrid
 Plaza de toros Monumental de Las Ventas; Plaza de toros Monumental de Las Ventas;de Alcalá , 237;28028;Spain;40.432101960891;-3.663307428360;Madrid
Hemeroteca Municipal;Hemeroteca Municipal;del Conde Duque, 9 y 11;28015;Spain;40.427414213658;-3.710739612579;Madrid
Parque de El Retiro;Parque de El Retiro;de la Independencia, 7;28014;Spain;40.415260483375;-3.684499561787;Madrid
Jardines del Príncipe de Anglona;Jardines del Príncipe de Anglona;de la Paja, 6;28005;Spain;40.413524640431;-3.711442351341;Madrid
Servicio de Atención al Turista Extranjero (SATE);Servicio de Atención al Turista Extranjero (SATE);de Leganitos, 19 (Comisaría),;28004;Spain;40.421565300000;-3.710095100000;Madrid
Aeropuerto Adolfo Suárez Madrid-Barajas ;Aeropuerto Adolfo Suárez Madrid-Barajas ;de la Hispanidad, s/n;28042;Spain;40.468555024635;-3.570655030748;Madrid
Estación Avenida de América;Estación Avenida de América;de América, 9;28002;Spain;40.438055600000;-3.676666700000;Madrid
Estación de Méndez álvaro;Estación de Méndez álvaro;de Méndez Álvaro, 83;28045;Spain;40.395457191140;-3.678670977535;Madrid
La Rosaleda de El Retiro;La Rosaleda de El Retiro;de Uruguay y Fernán Núñez (dentro del Retiro) ,;28014;Spain;40.414693000000;-3.682709000000;Madrid
Paseo de Recoletos;Paseo de Recoletos;de Recoletos, s/n;28014;Spain;40.419777400000;-3.692886600000;Madrid
Jardines de la Plaza de la Lealtad;Jardines de la Plaza de la Lealtad;de la Lealtad,;28014;Spain;40.416172000000;-3.692353000000;Madrid
Estación de Chamartín;Estación de Chamartín;Agustín de Foxa, s/n;28036;Spain;40.471094700000;-3.684559900000;Madrid
Paseo del Prado;Paseo del Prado;del Prado;28014;Spain;40.417992000000;-3.692802000000;Madrid
Jardín vertical CaixaForum;Jardín vertical CaixaForum;del Prado , 36;28014;Spain;40.411111700000;-3.693571400000;Madrid
Antiguo Hotel Roma;Antiguo Hotel Roma;Gran Vía, 18;28013;Spain;40.419762000000;-3.699898000000;Madrid
Casino de Madrid;Casino de Madrid;de Alcalá, 15;28017;Spain;40.417794600000;-3.700412500000;Madrid
Real Fábrica de Tapices;Real Fábrica de Tapices;Fuenterrabía, 2;28014;Spain;40.406055200000;-3.682493300000;Madrid
Palacio de Fomento (Ministerio de Agricultura);Palacio de Fomento (Ministerio de Agricultura);de la Infanta Isabel , 1;28014;Spain;40.408637200000;-3.690616800000;Madrid
Conde Duque;Conde Duque;del Conde Duque, 11;28015;Spain;40.428130000000;-3.710730000000;Madrid
 Palacio de Cibeles; Palacio de Cibeles;de la Cibeles, 1;28014;Spain;40.418933900000;-3.692152100000;Madrid
Parque de El Capricho;Parque El Capricho de la Alameda de Osuna;de la Alameda de Osuna, 25;28042;Spain;40.454395800000;-3.600227600000;Madrid
Jardines de Sabatini;Jardines de Sabatini;de Bailén, 2;28013;Spain;40.420341140410;-3.714022636414;Madrid
Jardines del Museo Reina Sofía;Jardines del Museo Reina Sofía;de Santa Isabel , 52;28012;Spain;40.408260000000;-3.694346000000;Madrid
Campo del Moro;Campo del Moro;Virgen del Puerto, s/n;28005;Spain;40.418707530479;-3.717970848084;Madrid
Jardín de las Vistillas;Jardín de las Vistillas;Gabriel Miró, s/n;28005;Spain;40.412589308845;-3.715460300446;Madrid
Jardín tropical Estación de Atocha;Jardín tropical Estación de Atocha;de Carlos V , s/n;28045;Spain;40.407516423318;-3.692099939923;Madrid
Monasterio de las Descalzas Reales;Monasterio de las Descalzas Reales;de las Descalzas, s/n;28013;Spain;40.418182000000;-3.706517000000;Madrid
Museo Nacional de Ciencias Naturales;Museo Nacional de Ciencias Naturales;de José Gutierrez Abascal, 2;28006;Spain;40.441019212010;-3.689711093903;Madrid
 Cuatro Torres Business Area; Cuatro Torres Business Area;de la Castellana, 259;28046;Spain;40.477525138612;-3.687629699707;Madrid
Museo Lázaro Galdiano;Museo Lázaro Galdiano;de Serrano, 122;28006;Spain;40.436927800000;-3.685738500000;Madrid
Museo del Traje;Museo del Traje;de Juan de Herrera, 2;28040;Spain;40.439899500000;-3.729123500000;Madrid
  Fuente de Cibeles;  Fuente de Cibeles;de Cibeles, s/n;28014;Spain;40.419344643071;-3.693090677261;Madrid
Real Casa de Correos;Real Casa de Correos;Puerta del Sol, 7;28013;Spain;40.416408157294;-3.703803420067;Madrid
Museo de San Isidro. Los Orígenes de Madrid;Museo de San Isidro. Los Orígenes de Madrid;de San Andrés, 1;28005;Spain;40.412086920137;-3.711061477661;Madrid
 Estadio Vicente Calderón; Estadio Vicente Calderón;de la Virgen del Puerto, 67;28005;Spain;40.401729700000;-3.720635300000;Madrid
Estadio Santiago Bernabéu; Estadio Santiago Bernabéu;de Concha Espina, 1;28036;Spain;40.453125200000;-3.689373500000;Madrid
Iglesia de San Antonio de los Alemanes;Iglesia de San Antonio de los Alemanes;de la Puebla , 22;28004;Spain;40.422464774016;-3.703680038452;Madrid
Panteón de Hombres Ilustres;Panteón de Hombres Ilustres;de Julián Gayarre, 3;28014;Spain;40.406233611080;-3.683397173882;Madrid
Puente de Segovia;Puente de Segovia;Segovia, s/n;28005;Spain;40.413986174808;-3.722820281982;Madrid
Casita Museo de Ratón Pérez;Casita Museo de Ratón Pérez;del Arenal, 8,  1ª planta;28013;Spain;40.417160158992;-3.705417439342;Madrid
Casón del Buen Retiro;Casón del Buen Retiro;de Alfonso XII, 28;28014;Spain;40.415403000000;-3.689032000000;Madrid
Banco de España;Banco de España;de Alcalá, 48;28014;Spain;40.418763101876;-3.694382095093;Madrid
Andén 0. Estación de Chamberí;Andén 0. Estación de Chamberí;Chamberí, s/n;28010;Spain;40.432262228701;-3.697714805603;Madrid
 Torres Kio (Puerta de Europa); Torres Kio (Puerta de Europa);de Castilla, s/n;28046;Spain;40.466420400000;-3.689530900000;Madrid
Museo Tiflológico de la Once;Museo Tiflológico de la Once;de la Coruña, 18;28020;Spain;40.455266393601;-3.700273633003;Madrid
Museo Taurino;Museo Taurino;de Alcalá, 237;28028;Spain;40.431581100000;-3.662863200000;Madrid
 Teatro Real; TEATRO REAL;de Isabel II, s/n;28013;Spain;40.418299121798;-3.710589408875;Madrid
Museo Sorolla;Museo Sorolla;General Martínez Campos, 37;28010;Spain;40.435436300000;-3.692517300000;Madrid
Real Basílica de San Francisco El Grande;Real Basílica de San Francisco El Grande;Gran Vía de San Francisco, 19;28005;Spain;40.410457194365;-3.714323043823;Madrid
Puerta de Toledo;Puerta de Toledo ;Puerta de Toledo, 1;28005;Spain;40.406765000000;-3.711629000000;Madrid
Templo de Debod;Templo de Debod  en 3D;de Ferraz, 1;28008;Spain;40.424054392414;-3.717530965805;Madrid
 Real Colegiata de San Isidro y Nuestra Señora del Buen Consejo; Real Colegiata de San Isidro y Nuestra Señora del Buen Consejo;de Toledo, 37;28005;Spain;40.412946696903;-3.707244694233;Madrid
Ermita de San Antonio de la Florida (Museo);Ermita de San Antonio de la Florida (Museo);San Antonio de la Florida, 5;28008;Spain;40.425346000000;-3.726062000000;Madrid
Puente de Toledo;Puente de Toledo;Marqués de Vadillo,;28019;Spain;40.398132000000;-3.716251000000;Madrid
 Plaza de la Villa; Plaza de la Villa;de la Villa;28005;Spain;40.415193092661;-3.710777163506;Madrid
El ángel Caído;El ángel Caído;del Ángel Caído (Parque del Buen Retiro);28014;Spain;40.411026224343;-3.682477176189;Madrid
Catedral de la Almudena;Catedral de la Almudena;de Bailén, 10;28013;Spain;40.415652573463;-3.714559078217;Madrid
Puerta de Alcalá;Puerta de Alcalá;de la Independencia, s/n;28001;Spain;40.419788100000;-3.688332900000;Madrid
  Plaza de España;  Plaza de España;de España, s/n;28008;Spain;40.423387716953;-3.712166547775;Madrid
Palacio Real;Palacio Real;de Bailén , s/n;28013;Spain;40.417956056591;-3.714323043823;Madrid
Real Monasterio de la Encarnación;Real Monasterio de la Encarnación;de la Encarnación, 1;28013;Spain;40.420047093550;-3.711576461792;Madrid
Estación de Príncipe Pío;Estación de Príncipe Pío;de La Florida, 2;28008;Spain;40.421704983309;-3.720283817992;Madrid
Museo de Escultura al Aire Libre de La Castellana;Museo de Escultura al Aire Libre de La Castellana;de la Castellana, 40;28046;Spain;40.433108477242;-3.687707483769;Madrid
Museo Arqueológico Nacional;Museo Arqueológico Nacional;de Serrano, 13;28001;Spain;40.423278800000;-3.688854100000;Madrid
Museo de América;Museo de América;de los Reyes Católicos, 6;28040;Spain;40.438275000000;-3.721967600000;Madrid
Museo de Arte Contemporáneo ;Museo de Arte Contemporáneo ;del Conde Duque, 9;28015;Spain;40.426744508808;-3.711168766022;Madrid
Museo de Cera;Museo de Cera;de Recoletos, 41;28004;Spain;40.424882367592;-3.691234588623;Madrid
Museo de Historia;Museo de Historia;de Fuencarral, 78;28004;Spain;40.425777300000;-3.700831500000;Madrid
Museo de la Biblioteca Nacional;Museo de la Biblioteca Nacional;de Recoletos, 20 - 22;28001;Spain;40.423724503235;-3.690224317077;Madrid
Punto de Información Turística Reina Sofía;Punto de Información Turística Reina Sofía;de Santa Isabel, 52;28012;Spain;40.408346492401;-3.693295019759;Madrid
 Fuente de Neptuno; Fuente de Neptuno;Cánovas del Castillo, s/n;28014;Spain;40.415240000000;-3.694166000000;Madrid
Casa de Quevedo;Casa de Quevedo;de Quevedo, 7;28014;Spain;40.413877400000;-3.697663600000;Madrid
Casa de Cervantes;Casa de Cervantes;de Cervantes, 2;28014;Spain;40.414312922895;-3.698589205742;Madrid
Teatro de la Comedia;Teatro de la Comedia;del Príncipe, 14;28012;Spain;40.415534129823;-3.700394332409;Madrid
Iglesia de San Ignacio de los Vascos;Iglesia de San Ignacio de los Vascos;del Príncipe, 31;28012;Spain;40.414726000000;-3.699578000000;Madrid
Basílica de Jesús de Medinaceli;Basílica de Jesús de Medinaceli;de Jesús, 2;28014;Spain;40.414047000000;-3.695587600000;Madrid
Palacio de Duques de Santoña (Cámara de Comercio);Palacio de Duques de Santoña (Cámara de Comercio);de las Huertas, 13;28012;Spain;40.413914000000;-3.700241000000;Madrid
Casa Museo Lope de Vega;Casa Museo Lope de Vega;de Cervantes, 11;28014;Spain;40.414386440996;-3.697457313538;Madrid
Real Jardín Botánico;Real Jardín Botánico;de Murillo, 2;28014;Spain;40.411110723225;-3.691127300263;Madrid
Congreso de los Diputados;Congreso de los Diputados;de las Cortes, s/n;28014;Spain;40.416399988866;-3.696604371071;Madrid
Ateneo Científico, Literario y Artístico de Madrid;Ateneo Científico, Literario y Artístico de Madrid;del Prado, 21;28014;Spain;40.415088943243;-3.698219060898;Madrid
Museo Reina Sofía ;Museo Reina Sofía ;de Santa Isabel, 52;28012;Spain;40.407924710092;-3.694560527802;Madrid
Museo del Prado;Museo del Prado;del Prado, s/n;28014;Spain;40.413810000000;-3.692524000000;Madrid
Museo Nacional Thyssen-Bornemisza;Museo Nacional Thyssen-Bornemisza;del Prado, 8;28014;Spain;40.416039700000;-3.694942500000;Madrid
Teatro Monumental;Teatro Monumental;de Atocha, 65;28012;Spain;40.412547400000;-3.699166500000;Madrid
Teatro Reina Victoria;Teatro Reina Victoria;de San Jerónimo, 24;28014;Spain;40.416484736263;-3.699844479561;Madrid
Real Academia de la Historia;Real Academia de la Historia;del León, 21;28014;Spain;40.413500134093;-3.698970079422;Madrid
MediaLab Prado;MediaLab Prado;de las Letras. Calle Alameda, 15;28014;Spain;40.410530716679;-3.693798780441;Madrid
Iglesia de San Sebastián;Iglesia de San Sebastián;de Atocha, 39;28012;Spain;40.413565100000;-3.701508200000;Madrid
Casa Asia;Casa Asia;Mayor, 69;28013;Spain;40.415374843220;-3.711198270321;Madrid
Casa de América;Casa de América;de Cibeles, 2;28014;Spain;40.420050000000;-3.692259000000;Madrid
